"","logFC","AveExpr","t","P.Value","adj.P.Val","B","protein","q","-log10p","regulated_q"
"ARPC1B",0.190879773459027,10.4935609527311,1.71516165703276,0.099363281320423,0.509007951522966,-4.59039528847857,"ARPC1B",0.430357830553612,1.00277407501952,""
"FAHD1",0.190466620786786,13.2433911975895,2.68470993399176,0.0127728124761615,0.248048584875511,-2.90869652819781,"FAHD1",0.209720988718389,1.89371346386491,""
"PGP",0.189790268669151,14.2517458116244,1.68321006812087,0.104933550595926,0.515115229335582,-4.65501600088985,"PGP",0.435521433248151,0.979085631834597,""
"PURB",0.189749030333957,12.7109478420934,1.7042275594835,0.100888254658827,0.510687756121808,-4.62426140222441,"PURB",0.431778077645526,0.996159391084911,""
"RAB11B",0.189673360818269,15.1508397603368,2.66980251758113,0.0132185320738096,0.252491123667816,-2.93818935241262,"RAB11B",0.213477082019263,1.87881677084441,""
"NUP62",0.188745594326644,10.7637936118533,0.924400131595659,0.3642213207035,0.752828950136608,-5.54562519804325,"NUP62",0.636504464791502,0.438634635166961,""
"MME",0.188525819820283,12.4653255499102,1.60829280358071,0.120479720730461,0.534553275208851,-4.76220013843775,"MME",0.451955980541945,0.919086047827971,""
"MRPS27",0.188414376243767,12.2854791084173,1.89071149117837,0.0704496220084099,0.45248515612113,-4.33877636242616,"MRPS27",0.382568738982097,1.15212133271931,""
"RPS26",0.188350278112708,11.8142794029977,1.53917270006926,0.136475887441674,0.553336627483342,-4.85762897162782,"RPS26",0.467836995192478,0.864944072989989,""
"MRPL39",0.188243822729586,11.9305195947235,1.86403350294445,0.0742456570098916,0.458694072493683,-4.3809677849089,"MRPL39",0.387818275403259,1.12932894526735,""
"STXBP3",0.187992116138098,12.5554171244629,2.38625221001248,0.0250109607563719,0.314940650576947,-3.48196576868275,"STXBP3",0.266277127360991,1.60186962521565,""
"CNN1",0.18713444087777,10.9225971794944,0.746713379894224,0.46363387846739,0.807905462664506,-5.58909736029537,"CNN1",0.683070748039231,0.333824836958075,""
"ARF6",0.186916662398311,11.9436808253575,1.05440635589748,0.303295826653903,0.708590303600989,-5.36575500105899,"ARF6",0.599101418546873,0.518133565533883,""
"PRUNE1",0.186779179136106,17.2581520961352,1.59851009708276,0.122644559880068,0.535671919823742,-4.77591055380467,"PRUNE1",0.452901776119764,0.911351710942843,""
"HDDC2",0.18673714547813,12.6132168526494,1.00669623222041,0.323841442128572,0.719063248531422,-5.47141198097356,"HDDC2",0.607956120808956,0.489667575174689,""
"MRPS30",0.186649759776635,11.69333343607,1.74253263384971,0.0938546052051202,0.500397288727113,-4.56745321253381,"MRPS30",0.423077657131242,1.02754441280179,""
"HSP90AA1",0.186482353783118,15.5323790575007,1.55898542721054,0.131721736029548,0.546993252259135,-4.83062052987484,"HSP90AA1",0.462473776029184,0.880342554128632,""
"NRDC",0.186177413269062,12.0724660992911,2.01795134830294,0.0550540143917107,0.421504365449817,-4.12038677279475,"NRDC",0.356374991276881,1.25921100794375,""
"S100A4",0.185873670774045,13.0236744484585,1.19270207375631,0.24431796104429,0.655431239184631,-5.28260314881444,"S100A4",0.554156306062807,0.612044604677424,""
"SARNP",0.184961404458727,11.6231995602296,0.996906598445608,0.328879852570961,0.723310409452357,-5.45813391454024,"SARNP",0.611547025340952,0.48296273091158,""
"ASPSCR1",0.18484754634064,10.2643268090645,0.942115554606967,0.361359360512657,0.750153813472046,-5.2835895898633,"ASPSCR1",0.634242680848931,0.442060691004527,""
"ACADSB",0.184414082364352,13.9018267076025,1.16982392990513,0.25323629593166,0.662754243956058,-5.30736650783054,"ACADSB",0.560347785856267,0.596474047496979,""
"PTMS",0.184392675992473,10.9421320825392,1.27484032828779,0.219817608615677,0.639408667006697,-5.01799216250297,"PTMS",0.540609485464518,0.657937521110355,""
"CHCHD3",0.183399640172862,15.298178632283,2.39851542996236,0.0243455705669578,0.313412728491497,-3.45917016338241,"CHCHD3",0.26498529442993,1.61358004279902,""
"LMOD3",0.18302933787834,13.5992861851365,1.73380089969978,0.0954201484502247,0.500904513544631,-4.58048814820266,"LMOD3",0.423506507351395,1.02035991212143,""
"PAIP1",0.182580730414001,12.2497141841516,1.48375525982641,0.155462580267938,0.568751938440709,-4.77464440599792,"PAIP1",0.480870386441225,0.808374128430173,""
"MRPL37",0.182267114139723,11.8583303879978,1.36818079973284,0.183573667211127,0.601305492943756,-5.07881586839934,"MRPL37",0.508393880034641,0.736189616190852,""
"UBE2A",0.182093134693153,11.5364996857209,1.41320024497119,0.170075476840828,0.581639308020462,-5.02268901195947,"UBE2A",0.491766444935578,0.769358302733703,""
"MAPKAPK2",0.182076906955521,11.6113132857935,0.831889873299709,0.413441683212572,0.780748851792012,-5.62200908102383,"MAPKAPK2",0.66011028130132,0.3835857399085,""
"PSMC6",0.181998218758174,13.1214705008494,3.11140944592665,0.00465416631226507,0.216884143404029,-2.03257630406808,"PSMC6",0.183371967289641,2.33215810166629,""
"SYNGR1",0.181898219869824,10.6205238012107,1.30532130123991,0.209481665625632,0.625460890199066,-4.98414306069148,"SYNGR1",0.528816870142855,0.67885398160488,""
"MRPS7",0.181672129157032,12.0721716302851,1.22073785329402,0.234191624289238,0.652036201717361,-5.23021149249442,"MRPS7",0.551285857861181,0.63042864124492,""
"ENO3",0.181488853266885,18.2962675158726,1.75561674326651,0.091549665538497,0.49498886960645,-4.54782730465538,"ENO3",0.418504927938056,1.03834323798217,""
"FH",0.181285717992214,15.267766201503,1.99978451446668,0.0566356697967379,0.422144914848052,-4.16180517220071,"FH",0.356916565231791,1.24690995897776,""
"TUBB2A",0.181012304400983,10.4851140324138,0.997955721525397,0.327977500259904,0.723213059328866,-5.47957017931034,"TUBB2A",0.611464717416636,0.484155948508231,""
"SAR1B",0.180923215817167,15.9095844449676,1.83149156928974,0.0791151647994244,0.475788576485475,-4.43183482602958,"SAR1B",0.402271396676289,1.10174026293131,""
"MT-ATP8",0.180243365475935,16.941121648034,1.75776044393698,0.0911766644079647,0.493902270783522,-4.54460112474941,"MT-ATP8",0.417586226548975,1.04011630000105,""
"MACF1",0.180139994407464,12.2723217122084,0.67683090278121,0.505066177275838,0.836084848710198,-5.70969938998464,"MACF1",0.706895954322692,0.29665171387588,""
"CKB",0.180034499374916,17.3283333886497,0.649467438450651,0.522030521808861,0.845804554275359,-5.75021612908084,"CKB",0.715113805120753,0.282304104151661,""
"DNM1L",0.179840996283566,15.0464657519274,2.71660666829679,0.0118660973513052,0.24333975353998,-2.84531209501716,"DNM1L",0.205739749462816,1.92569209296458,""
"CTSL",0.179260688686933,10.2914471914689,0.950736340276328,0.353257402279702,0.740511211075419,-5.36634739600374,"CTSL",0.626090019508598,0.45190872902492,""
"ARPC3",0.178079092723269,12.6783750536112,1.94837445254043,0.0628180007799351,0.438751037305335,-4.24610074712591,"ARPC3",0.370956767969766,1.20191588939658,""
"ERP44",0.178004011562392,12.3792435086242,1.44899836691424,0.15991570644522,0.570057417017177,-4.97697114609472,"ERP44",0.481974147053062,0.796108879046147,""
"MTPN",0.177657466052271,14.4038539462985,1.20587716085979,0.239289398765261,0.652036201717361,-5.26815015227344,"MTPN",0.551285857861181,0.621076541502459,""
"GAPDH",0.17735441491779,19.869311629375,1.90001174480164,0.0691665721196948,0.450288500126176,-4.32396522218184,"GAPDH",0.380711502556552,1.16010374732827,""
"DHX15",0.177193821605176,10.0906381614764,1.29776896773812,0.207992738280274,0.623018177612017,-5.10684916863614,"DHX15",0.526751596925643,0.681951827440407,""
"CDK5RAP3",0.176323169439708,11.2305154290144,1.41557227811395,0.169386744368858,0.581639308020462,-5.01968931414058,"CDK5RAP3",0.491766444935578,0.771120579086237,""
"EFHD1",0.176139684063548,11.3639947431109,0.586545130861551,0.563851525551505,0.861936283125396,-5.69967445916829,"EFHD1",0.728752915885544,0.248835240205758,""
"IQGAP1",0.175905031887165,12.9462101677161,1.5479244043088,0.134358809612735,0.550464093400975,-4.84573327859803,"IQGAP1",0.465408314987818,0.871733852559688,""
"SLC9A3R2",0.1758466460211,10.7970511495209,1.53198042206147,0.139346005458187,0.553336627483342,-4.82574765904536,"SLC9A3R2",0.467836995192478,0.855905476411258,""
"GMPS",0.17575708748317,10.8016881043461,0.801800575481004,0.43273949992289,0.784934683711783,-5.50963743115235,"GMPS",0.663649333174016,0.363773461132226,""
"METAP2",0.175755580689666,12.4100062638236,1.78111117712185,0.0871970108317593,0.485160112592986,-4.50926578375246,"METAP2",0.410194875938482,1.05949840269958,""
"ERN1",0.175748606468401,13.2531544478987,1.38106957552354,0.179625727593692,0.594815990682226,-5.06290405202219,"ERN1",0.502907112870614,0.745631459696768,""
"MOCS3",0.174784274424264,10.030968011391,1.06658679810736,0.304593806883511,0.708590303600989,-5.1444023499499,"MOCS3",0.599101418546873,0.516278931149878,""
"LRPPRC",0.174611807179383,15.8236857465428,2.4065411954339,0.023918954332444,0.313412728491497,-3.44421395531699,"LRPPRC",0.26498529442993,1.62125781036824,""
"NDUFB4",0.174327043524116,16.9128893690193,1.80442365114086,0.083373231946497,0.478473158819882,-4.47363745081761,"NDUFB4",0.404541166776974,1.07897336283877,""
"NIPSNAP3A",0.174022403532858,11.775634387501,1.53126255563188,0.138944528571877,0.553336627483342,-4.85210807988228,"NIPSNAP3A",0.467836995192478,0.857158550418292,""
"TIMM13",0.173951471676745,12.932972657325,1.47304468932878,0.153368844352036,0.567131006573305,-4.94572754032057,"TIMM13",0.479499915273055,0.814262854860485,""
"PHB1",0.173601950532447,15.8649495624937,2.14286580780394,0.0421700869992757,0.378344749296626,-3.91926713969137,"PHB1",0.319884247429679,1.37499550301012,""
"MYL6",0.173429487061446,14.4990395931594,2.08616851165477,0.0474517418319156,0.394144514945729,-4.01673703772505,"MYL6",0.333242688781447,1.32374784110592,""
"MRRF",0.173397117159107,11.7946799146423,1.36395948232869,0.187962375031217,0.604977554612809,-4.98259020712315,"MRRF",0.511498547631334,0.725929076011102,""
"MYG1",0.173224114582673,11.8679741192839,1.61256194789521,0.120077689795819,0.534485344812089,-4.73745316779115,"MYG1",0.45189854651151,0.920537676182667,""
"RTRAF",0.173185518017176,13.2755857242092,1.70950564185538,0.099893332344251,0.509007951522966,-4.61649160283136,"RTRAF",0.430357830553612,1.00046349898862,""
"PPP1R27",0.173001764898563,11.226490602626,0.547254955087881,0.589114528578898,0.874507814341157,-5.80873334430315,"PPP1R27",0.739381938250646,0.229800266682033,""
"UQCRFS1",0.172767707580132,17.3800946648055,1.93651221427488,0.0643259613017262,0.441234524132035,-4.2653291706505,"UQCRFS1",0.373056515134323,1.19161371487408,""
"HLA-DRB1",0.17272673526975,12.9696089629943,1.53896909919762,0.136525462920458,0.553336627483342,-4.85790506292054,"HLA-DRB1",0.467836995192478,0.864786342216263,""
"PSMB4",0.172577460205231,13.5815629814848,1.64392204835705,0.112862071587974,0.527731282620641,-4.71170495278759,"PSMB4",0.446188098288769,0.947451982499709,""
"PPIE",0.172230557230431,11.1591036467153,1.12738358516896,0.270865128823602,0.678580964094731,-5.33026560463739,"PPIE",0.573729016784546,0.567246902439285,""
"PDLIM3",0.17221848295851,18.2429957812351,1.36777393654008,0.183699395319423,0.601305492943756,-5.0793160995602,"PDLIM3",0.508393880034641,0.735892273252549,""
"OCIAD1",0.172195108212119,14.4746172617625,1.98460083436563,0.0584032136340043,0.43083147522593,-4.18686258105146,"OCIAD1",0.364260908808372,1.23356325519726,""
"HADH",0.172120641471512,16.6338114394112,1.66669631387458,0.108207115036502,0.523883013945697,-4.67897159098898,"HADH",0.442934450573874,0.965744181747944,""
"NAGK",0.171672910012578,13.2360172810962,1.57316363061566,0.128403913084279,0.539747634648557,-4.81112175724194,"NAGK",0.456347725804272,0.891421741025621,""
"PYGB",0.171662446315267,17.6887647718032,1.39787064947855,0.174580362357858,0.58671008750352,-5.04197293219588,"PYGB",0.49605370538213,0.758004609423499,""
"TUBA3C",0.17163195129082,12.9212420093624,1.14751414960655,0.2621626753349,0.668109415623316,-5.33110422397275,"TUBA3C",0.564875495205538,0.581429139686194,""
"FARSA",0.171624884699977,12.4422485316041,2.31173463448463,0.0294259906688093,0.334008187891881,-3.61896646184724,"FARSA",0.282398415777612,1.53126890708249,""
"SUCLA2",0.171363717291317,17.6042063415339,2.2226969855273,0.0356278945487081,0.352630578521473,-3.77911884174988,"SUCLA2",0.298143340011298,1.4482098417774,""
"EEF1D",0.171260304705854,13.7098164287072,1.62493376858965,0.116870185915746,0.534065797303782,-4.73872505049682,"EEF1D",0.451543826010684,0.932296265088725,""
"UCHL3",0.17098671656275,14.3842761366062,1.68136578317967,0.105294961180807,0.515115229335582,-4.65770054583594,"UCHL3",0.435521433248151,0.977592411186124,""
"GLG1",0.170779032905164,12.0536978623731,1.54348225261383,0.135429995052473,0.552300448573367,-4.85177808150119,"GLG1",0.466960923008482,0.868285137400572,""
"SSB",0.170702628116565,11.9584094292597,2.20481728145474,0.0370077848379325,0.35895050766792,-3.81079665802846,"SSB",0.303486735902423,1.43170690954023,""
"ARF5",0.170697615060948,10.7556029446309,1.14136690979924,0.265118855235883,0.670622232054819,-5.31572711416374,"ARF5",0.567000040067372,0.576559384172976,""
"NDRG3",0.170493337389161,10.4137652423552,0.982417053049586,0.337238092031733,0.728412985967819,-5.40972943020692,"NDRG3",0.615861169654135,0.472063376440974,""
"CIAPIN1",0.169851568312744,11.4027603980637,1.5275199822305,0.139337066888998,0.553336627483342,-4.87338272411682,"CIAPIN1",0.467836995192478,0.855933335808986,""
"MTARC2",0.169639578219476,13.0990007463222,0.988984986643303,0.332260187069203,0.72651865733106,-5.48787538859239,"MTARC2",0.614259546025208,0.478521694749058,""
"CZIB",0.169276828766307,13.6005403487038,1.72823334593319,0.0964299196338652,0.50244398588194,-4.58877329568546,"CZIB",0.424808105829964,1.01578819518592,""
"NUBPL",0.169122910942278,10.0804357874361,0.895653244788537,0.379444986762372,0.759813576768736,-5.54744130424054,"NUBPL",0.64240985144732,0.420851180710313,""
"GOT1",0.168744585805229,19.1307043505928,1.77040127247163,0.0890034521983545,0.490458562881911,-4.52551637233762,"GOT1",0.414674628297586,1.05059314794364,""
"HNRNPA1",0.168737550537914,14.4192567533338,1.502353491704,0.145683667966318,0.56141988017624,-4.90707252723127,"HNRNPA1",0.47467125206867,0.836589132579159,""
"TSN",0.168728857683666,11.5142183709561,1.31272418020093,0.201342711748564,0.617355287092941,-5.14582629340888,"TSN",0.52196371636079,0.696064086467122,""
"COASY",0.168279463907727,13.2595957645525,1.53829986765063,0.136688520361307,0.553336627483342,-4.85881235979975,"COASY",0.467836995192478,0.86426795765665,""
"NDUFV2",0.168242059850389,16.7811746499518,1.65060932496854,0.111478149865943,0.527333961224919,-4.70213007864045,"NDUFV2",0.445852169599671,0.952810247616425,""
"ABLIM1",0.167651115727715,11.2230760569856,0.837329117475132,0.411534811811173,0.780327581769497,-5.55145612768487,"ABLIM1",0.659754104443131,0.385593421841656,""
"GBF1",0.167487541554472,11.30483547829,0.781180537095717,0.443539214990956,0.793396315413729,-5.56447263060784,"GBF1",0.670803503263693,0.353067976505814,""
"ECI2",0.167265683113827,15.2166541499115,1.88840875147127,0.0707704876338698,0.453531406242947,-4.34243542582185,"ECI2",0.383453326209654,1.15014781194075,""
"TMEM223",0.167149046505781,11.8923921088894,1.47683587165638,0.153459029587484,0.567131006573305,-4.8982116343208,"TMEM223",0.479499915273055,0.814007552428349,""
"IDH2",0.167111634657662,19.0300264474625,2.19515082241185,0.0377737546812475,0.360293852790238,-3.82785414879961,"IDH2",0.304622512054437,1.42280984449992,""
"DARS2",0.166614975321851,13.1199895036156,1.38447170318003,0.178594879180873,0.593434202305988,-5.05868288540534,"DARS2",0.501738833581258,0.748130997717198,""
"DGLUCY",0.1664888141433,15.6439311864329,0.91162692643333,0.37077691598815,0.755199275574039,-5.55661851963556,"DGLUCY",0.638508535867222,0.430887312205639,""
"BCCIP",0.166452847308507,11.6414574459136,1.13220684752433,0.268419420220842,0.673689833580765,-5.34715541628295,"BCCIP",0.569593646579332,0.571186066037929,""
"OXCT1",0.166257005834396,11.5517983247633,0.815879057360266,0.422367820687944,0.782035997271198,-5.634461286398,"OXCT1",0.661198541581679,0.374309177193037,""
"COQ9",0.166074752750891,17.282981888058,2.05966398985705,0.0501175099567152,0.403045857382995,-4.06169514289391,"COQ9",0.340768627047942,1.30001051467155,""
"SRSF1",0.165663692640042,11.6973880284381,2.02773773537275,0.053504855502097,0.417799896532132,-4.1153258788584,"SRSF1",0.353242923885796,1.27160680448189,""
"ALYREF",0.165124613368862,11.0393436007162,0.799942566464767,0.431370615893046,0.784655874617897,-5.64662872432618,"ALYREF",0.663413604682105,0.365149441500825,""
"NDUFA8",0.164851133485481,18.1697799438278,1.60220117844261,0.121823990694311,0.534796142635117,-4.77074536222616,"NDUFA8",0.452161320946486,0.914267178039893,""
"ACTN1",0.164749341272119,15.1364266333393,1.87710664125652,0.0723638359848675,0.456675397020154,-4.360347333627,"ACTN1",0.386111518574058,1.14047841938403,""
"TRIM63",0.164540169481281,10.761106214974,1.12564104226509,0.273199414656433,0.682182486039453,-5.27201706029136,"TRIM63",0.576774044207367,0.563520235487407,""
"TUFM",0.16435913128521,16.7187400403986,2.45238001126042,0.0216114837332008,0.311731603302318,-3.35823260071463,"TUFM",0.26356393080066,1.66531541567014,""
"FAHD2A",0.164250663302031,13.6876371421378,1.69625783616001,0.102406424423148,0.511319729598015,-4.63595826013508,"FAHD2A",0.43231240079976,0.989672797227344,""
"RPSA",0.164049348553638,13.5036036477553,1.80865060393732,0.0826955703123377,0.478473158819882,-4.46714016722899,"RPSA",0.404541166776974,1.08251775333055,""
"RPL8",0.163755376567197,11.43398428701,1.19674030624683,0.242768374763038,0.653222121785082,-5.27818812266014,"RPL8",0.552288533725138,0.614807889097869,""
"RPL22",0.162871991667945,12.7280288606772,1.46804125444546,0.154712968440221,0.568733588209827,-4.95226366339081,"RPL22",0.48085487162357,0.810473281090737,""
"RDH14",0.162803007123872,11.4489656011134,1.08552973343257,0.288168368386719,0.696406890267905,-5.39490605521885,"RDH14",0.588800543452336,0.540353692463869,""
"CCT2",0.162331819285376,13.7228879112391,2.01470476046615,0.054944984570719,0.421504365449817,-4.13705239748645,"CCT2",0.356374991276881,1.26007194423541,""
"ADSS1",0.162307712268912,15.1079264736911,1.6498700713543,0.111630435286443,0.527333961224919,-4.70319005000787,"ADSS1",0.445852169599671,0.952217381788127,""
"ACAA2",0.161901536880581,16.0776120837105,1.5298065621313,0.138771791403804,0.553336627483342,-4.87029909545652,"ACAA2",0.467836995192478,0.8576988053705,""
"MMUT",0.161856299841755,13.1511016090052,1.25952308466563,0.219613480053806,0.639408667006697,-5.20786346311307,"MMUT",0.540609485464518,0.658341006055694,""
"DES",0.161728606561354,19.3538772988698,1.69911473708337,0.101860002948005,0.511319729598015,-4.63177018329019,"DES",0.43231240079976,0.991996315590607,""
"SCP2",0.161704698862021,13.1237842237216,1.79538491968244,0.0848383454752516,0.480217712304708,-4.48749267100614,"SCP2",0.406016157984417,1.07140780972142,""
"ACAA1",0.161663284951612,12.6125281323032,1.28579570250412,0.210438364129438,0.627381665021409,-5.17750492678806,"ACAA1",0.530440853585652,0.67687508290757,""
"STX12",0.161644483899156,10.6413908001135,0.798739003667115,0.44035422270014,0.79113592899019,-5.27417454311536,"STX12",0.668892383811558,0.356197834709487,""
"TOM1",0.161191557519707,13.558209948174,1.51662950280294,0.142055219430576,0.556601459539374,-4.88801772008365,"TOM1",0.470597356865714,0.847542804684768,""
"POLDIP2",0.161148014437011,12.1586798048712,1.45691491644541,0.157735993908736,0.570057417017177,-4.96673222684467,"POLDIP2",0.481974147053062,0.802069193340243,""
"ESD",0.161077898549834,16.4471605032086,1.62266829419566,0.117356220751113,0.534065797303782,-4.74193219476063,"ESD",0.451543826010684,0.930493884622893,""
"FLNA",0.160956925414695,13.4108131635036,1.92595364305136,0.0656947770484569,0.441911769267158,-4.28237355895482,"FLNA",0.373629114729737,1.18246915691207,""
"MAPRE1",0.160637448137896,12.0340365414578,1.32104788391574,0.19859363913556,0.617355287092941,-5.13591992596985,"MAPRE1",0.52196371636079,0.702034665873702,""
"LDB3",0.160570830549222,17.7784177282115,2.00482572801724,0.0560593530971105,0.422144914848052,-4.15345614505471,"LDB3",0.356916565231791,1.25135191813435,""
"DRG2",0.160343556456462,10.9936039629432,1.30794250746914,0.20293522992249,0.617801107415252,-5.15149278564544,"DRG2",0.522340650092675,0.692642552115048,""
"STAT1",0.160293796853214,11.985706659891,1.59186065576801,0.124134369609696,0.536326375083323,-4.78519155592684,"STAT1",0.453455107251164,0.906107956895637,""
"GYS1",0.160249378269294,16.0333873323699,2.12404906172394,0.0438614368398663,0.382754362210505,-3.95180927099667,"GYS1",0.32361250244322,1.35791714554029,""
"USP5",0.160097281064569,13.3746240983294,2.1513002369154,0.0414311396577594,0.374437040150646,-3.90461871674787,"USP5",0.316580343776569,1.38267312027958,""
"SLC25A4",0.160013323426647,20.2111311536024,1.45897559269745,0.157172550793884,0.570057417017177,-4.96405943707224,"SLC25A4",0.481974147053062,0.803623298497984,""
"IDH3G",0.159959600099715,14.2935704708982,1.79075209902821,0.0855978231363942,0.481865392597231,-4.49457391177682,"IDH3G",0.407409244504999,1.06753727985407,""
"ATP1B4",0.159952996257667,12.3378031366595,0.834974072297969,0.411735933539456,0.780327581769497,-5.61958419636185,"ATP1B4",0.659754104443131,0.385381229050852,""
"COA5",0.159292930508776,11.3883740771335,1.02194015140436,0.317127940195676,0.71625857789844,-5.43470424879054,"COA5",0.605584818031826,0.498765493266977,""
"MFF",0.159222729308588,11.0126334239894,1.23772469755192,0.227940201890118,0.64857910765761,-5.21125600231628,"MFF",0.548362941833793,0.642179071400211,""
"BCL2L13",0.159119904913428,14.639359264731,2.11588525014104,0.0446139681044523,0.385803320565911,-3.96586842330361,"BCL2L13",0.326190346461874,1.35052914754462,""
"RPS12",0.159066895188724,15.5994051107458,1.64829956912744,0.111954535221676,0.527333961224919,-4.70544065840006,"RPS12",0.445852169599671,0.950958308678488,""
"POLR1B",0.158807167312611,12.2573810978923,0.845641788844157,0.411306141159274,0.780327581769497,-5.36070491118068,"POLR1B",0.659754104443131,0.385834806047172,""
"MRPS35",0.158527176887025,11.1091853525558,1.18777398445842,0.246218983928542,0.65880214618718,-5.28797319345128,"MRPS35",0.557006352354371,0.608678465224503,""
"S100A6",0.158453716603388,12.0159078596403,0.854232214382601,0.401185560060387,0.773541801835709,-5.60425209008314,"S100A6",0.654016839392199,0.396654707004938,""
"MAPT",0.158256498147875,13.2632027446633,1.11272642429792,0.276538406876252,0.687395468520968,-5.36730339803484,"MAPT",0.581181534944489,0.558244543433132,""
"PFKM",0.158238099174195,17.5407453900522,1.62054474617345,0.117813334668277,0.534065797303782,-4.74493519576305,"PFKM",0.451543826010684,0.928805551271308,""
"CPTP",0.158068451239187,12.075299238567,1.55081574297399,0.133665331984917,0.550310757854757,-4.84179123179776,"CPTP",0.465278672311668,0.873981218616784,""
"SIRT3",0.157875169614581,12.5257579289624,1.38507792527347,0.178411684555602,0.593434202305988,-5.05792979731714,"SIRT3",0.501738833581258,0.748576706171518,""
"FDPS",0.157673929855022,13.4520111810719,1.53078672618276,0.138530055466913,0.553336627483342,-4.86897611858474,"FDPS",0.467836995192478,0.858455991889435,""
"PYGM",0.157529353977552,19.9618385008131,1.55303750886284,0.133134448476629,0.549179599966095,-4.83875803251093,"PYGM",0.464322296967193,0.875709556489298,""
"TKFC",0.15751917503073,12.0630920122739,1.43695495971076,0.163277981978249,0.573653857772049,-4.99245844545941,"TKFC",0.485014878413644,0.787072375888305,""
"HLA-DRA",0.15691367306178,13.1080609892212,1.05463415064934,0.301799977174937,0.708590303600989,-5.4255136700542,"HLA-DRA",0.599101418546873,0.520280797406019,""
"GLRX2",0.156682746436083,9.98746113730951,0.754895735654396,0.458072523933052,0.80471650665575,-5.63022289814885,"GLRX2",0.680374538312933,0.339065757257154,""
"TUBA1B",0.156622795198222,14.7898722169824,0.810415533876292,0.425441018028908,0.782035997271198,-5.63865820756348,"TUBA1B",0.661198541581679,0.371160640797089,""
"GFM1",0.156465173510794,13.0427744286963,1.34962089353812,0.189378183588692,0.607439647540147,-5.10150610109713,"GFM1",0.51358020660672,0.722670053277685,""
"SLC25A20",0.156348132808304,12.7145211636035,1.03919373918719,0.308780807025092,0.71091395105777,-5.44050950711108,"SLC25A20",0.601066024159575,0.510349702060853,""
"MYOT",0.156311371804627,18.1247086060263,2.17251607920205,0.0396235967420855,0.367389275905071,-3.86760490414993,"MYOT",0.310621575309586,1.40204610491199,""
"PGLYRP2",0.156249452466046,11.16147619079,0.776274847734859,0.445600104069869,0.793624134619025,-5.62293399531507,"PGLYRP2",0.670996120645517,0.351054716404874,""
"HBA2",0.155892822716726,21.0330900826338,0.809630626229439,0.425883659752215,0.782035997271198,-5.63925896283382,"HBA2",0.661198541581679,0.370709022559692,""
"IMMT",0.155664965645403,16.4543467259032,2.02979284381306,0.0532808470270066,0.417799896532132,-4.11189105892362,"IMMT",0.353242923885796,1.27342887962922,""
"NME2",0.155501422894947,16.0638155802349,1.74585350074552,0.0932649601173546,0.499559142718144,-4.56248259481968,"NME2",0.422369018499905,1.03028149115138,""
"EEF1A2",0.155364888560467,17.975655959539,1.82023056942317,0.0808633035353473,0.478473158819882,-4.44928228569108,"EEF1A2",0.404541166776974,1.09224852026347,""
"CD9",0.155023308917084,17.4533520292042,1.60881984515995,0.120363997210038,0.534553275208851,-4.76145959912964,"CD9",0.451955980541945,0.919503398055279,""
"RPS20",0.15499398700465,12.9930970348036,1.45294730756148,0.158825416100555,0.570057417017177,-4.97186955572054,"RPS20",0.481974147053062,0.79907999819992,""
"LIPE",0.154972794442015,9.99962999175055,0.446525236116345,0.659854122441481,0.908468674914114,-5.768528170941,"LIPE",0.768095285922685,0.180552065702328,""
"CLUH",0.154842878892294,12.5209415357214,1.95604130903191,0.0618599504006905,0.437859528859811,-4.2336283787868,"CLUH",0.370203012278155,1.20859043255002,""
"SZRD1",0.154617030933013,10.502676700288,0.712805541697525,0.483229526403643,0.822378168526887,-5.65936649063488,"SZRD1",0.69530718222172,0.315846537213078,""
"CD63",0.154610391587397,11.1558954402836,0.834810340261817,0.4163469466212,0.782035997271198,-5.40255222136459,"CD63",0.661198541581679,0.380544615995299,""
"CDC34",0.154336833003361,11.7530078119892,1.4047671781425,0.172542115831107,0.582941479281683,-5.03331931852155,"CDC34",0.492867409266904,0.763104880645302,""
"OSBPL9",0.154241154740244,9.62469881917074,0.98868605271991,0.334233265979086,0.728076269092051,-5.40405260620161,"OSBPL9",0.615576481087419,0.475950327296704,""
"PSMD11",0.153993065862579,13.5147517186222,2.4157165759446,0.0234396632178623,0.312284697119166,-3.42707935616283,"PSMD11",0.264031562503464,1.63004863257181,""
"HERC4",0.153820081736697,12.1494660427383,1.08113078035876,0.290517577465383,0.696805317379376,-5.37721291601263,"HERC4",0.589137407005869,0.536827585940503,""
"NDUFAF3",0.15329389535238,13.7446407870461,1.61864121928423,0.118224346353285,0.534065797303782,-4.74762440173715,"NDUFAF3",0.451543826010684,0.927293078462428,""
"CPSF7",0.153275999980973,9.38959411906015,0.975109517291974,0.339354307619942,0.728412985967819,-5.47810173016261,"CPSF7",0.615861169654135,0.469346633687197,""
"ERO1A",0.153230388178955,12.1033960813442,1.52247206897699,0.140591646163007,0.555976055280981,-4.88017690698671,"ERO1A",0.470068587876829,0.852040483961244,""
"VPS37A",0.153208142505633,10.2358440890816,1.07896839637605,0.293014177410808,0.699826598864258,-5.31871753664255,"VPS37A",0.591691850686828,0.533111365917827,""
"PPM1B",0.153033176031311,11.8134187799996,1.41780389638251,0.168740810849985,0.580881136631063,-5.0168633323313,"PPM1B",0.491125423526475,0.772779868309126,""
